Date,Time,Class,Confidence
2025-02-09,13:17:57,human,0.47
2025-02-09,13:17:57,human,0.45
2025-02-09,13:17:57,human,0.41
2025-02-09,13:17:57,human,0.84
2025-02-09,13:17:57,human,0.72
2025-02-09,13:17:58,human,0.91
2025-02-09,13:17:58,human,0.84
2025-02-09,13:17:58,human,0.87
2025-02-09,13:17:58,human,0.58
2025-02-09,13:17:58,human,0.8
2025-02-09,13:17:58,human,0.64
2025-02-09,13:17:58,human,0.79
2025-02-09,13:17:58,human,0.34
2025-02-09,13:17:59,human,0.82
2025-02-09,13:17:59,human,0.72
2025-02-09,13:17:59,human,0.81
2025-02-09,13:17:59,human,0.73
2025-02-09,13:17:59,human,0.8
2025-02-09,13:17:59,human,0.66
2025-02-09,13:17:59,human,0.83
2025-02-09,13:17:59,human,0.67
2025-02-09,13:18:00,human,0.44
2025-02-09,13:18:00,human,0.33
2025-02-09,13:18:00,human,0.63
2025-02-09,13:18:00,human,0.61
2025-02-09,13:18:00,human,0.76
2025-02-09,13:18:00,human,0.72
2025-02-09,13:18:01,human,0.69
2025-02-09,13:18:01,human,0.64
2025-02-09,13:18:01,human,0.6
2025-02-09,13:18:01,human,0.77
2025-02-09,13:18:01,human,0.38
2025-02-09,13:18:01,human,0.36
2025-02-09,13:18:01,human,0.65
2025-02-09,13:18:01,human,0.45
2025-02-09,13:18:02,human,0.44
2025-02-09,13:18:02,human,0.36
2025-02-09,13:18:02,human,0.51
2025-02-09,13:18:02,human,0.32
2025-02-09,13:18:02,human,0.39
2025-02-09,13:18:02,human,0.36
2025-02-09,13:18:02,human,0.33
2025-02-09,13:18:03,human,0.33
2025-02-09,13:18:03,human,0.58
2025-02-09,13:18:03,human,0.67
2025-02-09,13:18:03,human,0.42
2025-02-09,13:18:03,human,0.64
2025-02-09,13:18:03,human,0.54
2025-02-09,13:18:04,human,0.69
2025-02-09,13:18:04,human,0.67
2025-02-09,13:18:04,human,0.32
2025-02-09,13:18:04,human,0.66
2025-02-09,13:18:04,human,0.62
2025-02-09,13:18:04,human,0.51
2025-02-09,13:18:04,human,0.46
2025-02-09,13:18:04,human,0.76
2025-02-09,13:18:04,human,0.68
2025-02-09,13:18:05,human,0.54
2025-02-09,13:18:05,human,0.42
2025-02-09,13:18:05,human,0.48
2025-02-09,13:18:05,human,0.4
2025-02-09,13:18:05,human,0.86
2025-02-09,13:18:05,human,0.7
2025-02-09,13:18:05,human,0.76
2025-02-09,13:18:05,human,0.73
2025-02-09,13:18:06,human,0.64
2025-02-09,13:18:06,human,0.63
2025-02-09,13:18:06,human,0.71
2025-02-09,13:18:06,human,0.7
2025-02-09,13:18:06,human,0.8
2025-02-09,13:18:06,human,0.67
2025-02-09,13:18:06,human,0.72
2025-02-09,13:18:06,human,0.47
2025-02-09,13:18:07,human,0.77
2025-02-09,13:18:07,human,0.53
2025-02-09,13:18:07,human,0.75
2025-02-09,13:18:07,human,0.7
2025-02-09,13:18:07,bird,0.35
2025-02-09,13:18:07,human,0.7
2025-02-09,13:18:07,human,0.66
2025-02-09,13:18:07,human,0.73
2025-02-09,13:18:07,human,0.7
2025-02-09,13:18:08,human,0.84
2025-02-09,13:18:08,human,0.72
2025-02-09,13:18:08,human,0.69
2025-02-09,13:18:08,human,0.68
2025-02-09,13:18:08,human,0.71
2025-02-09,13:18:08,human,0.68
2025-02-09,13:18:08,human,0.77
2025-02-09,13:18:08,human,0.57
2025-02-09,13:18:09,human,0.79
2025-02-09,13:18:09,human,0.76
2025-02-09,13:18:09,human,0.65
2025-02-09,13:18:09,human,0.54
2025-02-09,13:18:09,human,0.78
2025-02-09,13:18:09,human,0.78
2025-02-09,13:18:09,human,0.79
2025-02-09,13:18:09,human,0.71
2025-02-09,13:18:10,human,0.71
2025-02-09,13:18:10,human,0.45
2025-02-09,13:18:10,human,0.86
2025-02-09,13:18:10,human,0.33
2025-02-09,13:18:10,human,0.49
2025-02-09,13:18:10,human,0.39
2025-02-09,13:18:10,human,0.79
2025-02-09,13:18:10,human,0.65
2025-02-09,13:18:11,human,0.83
2025-02-09,13:18:11,human,0.68
2025-02-09,13:18:11,human,0.56
2025-02-09,13:18:11,human,0.42
2025-02-09,13:18:11,human,0.5
2025-02-09,13:18:11,human,0.32
2025-02-09,13:18:11,human,0.54
2025-02-09,13:18:12,human,0.32
2025-02-09,13:18:12,human,0.67
2025-02-09,13:18:12,human,0.67
2025-02-09,13:18:12,human,0.3
2025-02-09,13:18:13,human,0.31
2025-02-09,13:18:13,human,0.32
2025-02-09,13:18:13,human,0.31
2025-02-09,13:18:15,human,0.7
2025-02-09,13:18:15,human,0.38
2025-02-09,13:18:15,human,0.4
2025-02-09,13:18:15,human,0.4
2025-02-09,13:18:15,human,0.62
2025-02-09,13:18:16,human,0.37
2025-02-09,13:18:16,human,0.4
2025-02-09,13:18:17,human,0.59
2025-02-09,13:18:17,human,0.6
2025-02-09,13:18:18,human,0.33
2025-02-09,13:18:18,cat,0.78
2025-02-09,13:18:18,human,0.71
2025-02-09,13:18:19,human,0.9
2025-02-09,13:18:19,human,0.51
2025-02-09,13:18:19,human,0.35
2025-02-09,13:18:19,human,0.32
2025-02-09,13:18:20,human,0.4
2025-02-09,13:18:21,dog,0.66
2025-02-09,13:18:21,human,0.36
2025-02-09,13:18:21,human,0.45
2025-02-09,13:18:21,human,0.77
2025-02-09,13:18:22,human,0.67
2025-02-09,13:18:22,human,0.71
2025-02-09,13:18:22,human,0.73
2025-02-09,13:18:22,human,0.72
2025-02-09,13:18:23,human,0.82
2025-02-09,13:18:23,human,0.83
2025-02-09,13:18:23,human,0.8
2025-02-09,13:18:23,human,0.76
2025-02-09,13:18:24,human,0.49
2025-02-09,13:18:24,human,0.35
2025-02-09,13:18:24,human,0.49
2025-02-09,13:18:24,human,0.43
2025-02-09,13:18:24,human,0.59
2025-02-09,13:18:24,human,0.45
2025-02-09,13:18:24,human,0.72
2025-02-09,13:18:25,human,0.7
2025-02-09,13:18:25,human,0.78
2025-02-09,13:18:25,human,0.7
2025-02-09,13:18:25,human,0.82
2025-02-09,13:18:26,human,0.81
2025-02-09,13:18:26,human,0.81
2025-02-09,13:18:26,human,0.8
2025-02-09,13:18:26,human,0.8
2025-02-09,13:18:27,human,0.82
2025-02-09,13:18:27,human,0.73
2025-02-09,13:18:27,human,0.63
2025-02-09,13:18:27,cat,0.58
2025-02-09,13:18:28,human,0.48
2025-02-09,13:18:28,dog,0.41
2025-02-09,13:18:29,human,0.87
2025-02-09,13:18:29,human,0.84
2025-02-09,13:18:29,human,0.93
2025-02-09,13:18:30,human,0.89
2025-02-09,13:18:30,human,0.86
2025-02-09,13:18:30,human,0.93
2025-02-09,13:18:30,human,0.85
2025-02-09,13:18:31,dog,0.43
2025-02-09,13:18:31,human,0.37
2025-02-09,13:18:31,human,0.48
2025-02-09,13:18:31,dog,0.46
2025-02-09,13:18:31,human,0.36
2025-02-09,13:18:33,human,0.34
2025-02-09,13:18:33,human,0.61
2025-02-09,13:18:34,human,0.7
2025-02-09,13:18:34,human,0.57
2025-02-09,13:18:34,human,0.74
2025-02-09,13:18:36,human,0.31
2025-02-09,13:18:37,dog,0.39
2025-02-09,13:18:37,human,0.49
2025-02-09,13:18:38,human,0.32
2025-02-09,13:18:40,human,0.62
2025-02-09,13:18:42,human,0.64
2025-02-09,13:18:43,human,0.41
2025-02-09,13:18:43,human,0.91
2025-02-09,13:18:43,human,0.49
2025-02-09,13:18:44,cat,0.86
2025-02-09,13:18:45,human,0.46
2025-02-09,13:18:48,human,0.65
2025-02-09,13:18:50,human,0.53
2025-02-09,13:18:50,human,0.33
Date,Time,Class,Confidence
2025-02-09,13:19:12,human,0.33
2025-02-09,13:19:17,cat,0.52
2025-02-09,13:19:17,human,0.92
2025-02-09,13:19:17,elephant,0.56
2025-02-09,13:19:18,human,0.5
2025-02-09,13:19:18,human,0.67
2025-02-09,13:19:18,elephant,0.64
2025-02-09,13:19:18,elephant,0.64
2025-02-09,13:19:18,human,0.4
2025-02-09,13:19:19,human,0.77
2025-02-09,13:19:26,human,0.39
2025-02-09,13:19:27,human,0.74
2025-02-09,13:19:27,elephant,0.36
2025-02-09,13:19:27,human,0.79
2025-02-09,13:19:27,elephant,0.7
2025-02-09,13:19:27,elephant,0.33
2025-02-09,13:19:28,human,0.64
2025-02-09,13:19:28,bird,0.41
2025-02-09,13:19:28,bird,0.36
2025-02-09,13:19:29,human,0.9
2025-02-09,13:19:29,human,0.83
2025-02-09,13:19:29,human,0.55
2025-02-09,13:19:30,human,0.43
2025-02-09,13:19:30,cat,0.61
2025-02-09,13:19:30,cat,0.36
2025-02-09,13:19:31,cat,0.44
2025-02-09,13:19:31,cat,0.45
2025-02-09,13:19:31,cat,0.7
2025-02-09,13:19:31,cat,0.62
2025-02-09,13:19:31,cat,0.52
2025-02-09,13:19:32,cat,0.53
2025-02-09,13:19:32,cat,0.55
2025-02-09,13:19:32,cat,0.46
2025-02-09,13:19:32,cat,0.4
2025-02-09,13:19:33,cat,0.7
2025-02-09,13:19:33,human,0.52
2025-02-09,13:19:33,human,0.52
2025-02-09,13:19:33,human,0.58
2025-02-09,13:19:34,human,0.41
2025-02-09,13:19:34,cat,0.38
2025-02-09,13:19:34,cat,0.4
2025-02-09,13:19:34,human,0.34
2025-02-09,13:19:35,bird,0.35
2025-02-09,13:19:36,bird,0.51
2025-02-09,13:19:37,elephant,0.31
2025-02-09,13:19:37,human,0.62
2025-02-09,13:19:37,human,0.85
2025-02-09,13:19:37,human,0.61
2025-02-09,13:19:38,human,0.76
2025-02-09,13:19:38,elephant,0.66
2025-02-09,13:19:38,bird,0.67
2025-02-09,13:19:39,human,0.43
2025-02-09,13:19:44,human,0.36
2025-02-09,13:19:45,human,0.35
2025-02-09,13:19:45,human,0.4
2025-02-09,13:19:45,bird,0.41
2025-02-09,13:19:46,human,0.45
2025-02-09,13:19:46,elephant,0.34
2025-02-09,13:19:46,elephant,0.41
2025-02-09,13:19:47,human,0.33
2025-02-09,13:19:47,human,0.41
2025-02-09,13:19:48,human,0.77
2025-02-09,13:19:48,human,0.52
2025-02-09,13:19:49,human,0.61
2025-02-09,13:19:49,human,0.53
2025-02-09,13:19:49,cat,0.5
2025-02-09,13:19:49,human,0.35
2025-02-09,13:19:49,human,0.49
2025-02-09,13:19:50,cat,0.31
2025-02-09,13:19:52,human,0.49
2025-02-09,13:19:52,human,0.36
2025-02-09,13:19:52,human,0.35
2025-02-09,13:19:52,human,0.32
2025-02-09,13:19:53,human,0.5
2025-02-09,13:19:53,human,0.59
2025-02-09,13:19:53,human,0.55
2025-02-09,13:19:53,human,0.32
2025-02-09,13:19:55,human,0.63
2025-02-09,13:19:55,human,0.57
2025-02-09,13:19:56,human,0.66
2025-02-09,13:19:56,human,0.39
2025-02-09,13:19:56,human,0.78
2025-02-09,13:19:56,bird,0.54
2025-02-09,13:19:58,human,0.89
2025-02-09,13:19:58,human,0.94
2025-02-09,13:19:58,human,0.48
2025-02-09,13:19:59,human,0.7
2025-02-09,13:19:59,human,0.79
2025-02-09,13:20:01,bird,0.54
2025-02-09,13:20:07,bird,0.36
2025-02-09,13:20:09,human,0.85
2025-02-09,13:20:10,human,0.68
2025-02-09,13:20:10,human,0.73
2025-02-09,13:20:10,human,0.35
2025-02-09,13:20:10,cat,0.35
2025-02-09,13:20:10,human,0.32
2025-02-09,13:20:11,human,0.51
2025-02-09,13:20:11,human,0.43
2025-02-09,13:20:11,horse,0.34
2025-02-09,13:20:11,human,0.84
2025-02-09,13:20:11,human,0.75
2025-02-09,13:20:12,human,0.77
2025-02-09,13:20:12,cat,0.73
2025-02-09,13:20:13,human,0.87
2025-02-09,13:20:13,human,0.83
2025-02-09,13:20:13,cat,0.33
2025-02-09,13:20:13,cat,0.86
2025-02-09,13:20:14,cat,0.95
2025-02-09,13:20:14,cat,0.96
2025-02-09,13:20:14,cat,0.94
2025-02-09,13:20:14,cat,0.77
2025-02-09 13:51:56,human,1
2025-02-09 13:51:56,human,1
2025-02-09 13:51:56,human,1
2025-02-09 13:51:57,human,1
2025-02-09 13:51:57,human,1
2025-02-09 13:51:57,human,1
2025-02-09 13:51:57,human,1
2025-02-09 13:51:58,human,1
2025-02-09 13:51:58,human,1
2025-02-09 13:51:58,human,1
2025-02-09 13:51:58,human,1
2025-02-09 13:51:59,human,1
2025-02-09 13:51:59,human,1
2025-02-09 13:51:59,human,1
2025-02-09 13:51:59,human,1
2025-02-09 13:52:00,human,1
2025-02-09 13:52:00,human,1
2025-02-09 13:52:00,human,1
2025-02-09 13:52:00,human,1
2025-02-09 13:52:01,human,1
2025-02-09 13:52:01,human,1
2025-02-09 13:52:01,human,1
2025-02-09 13:52:01,human,1
2025-02-09 13:52:02,human,1
2025-02-09 13:52:02,human,1
2025-02-09 13:52:02,human,1
2025-02-09 13:52:02,human,1
2025-02-09 13:52:03,human,1
2025-02-09 13:52:03,human,1
2025-02-09 13:52:03,human,1
2025-02-09 13:52:03,human,1
2025-02-09 13:52:04,human,1
2025-02-09 13:52:04,human,1
2025-02-09 13:52:04,human,1
2025-02-09 13:52:04,human,1
2025-02-09 13:52:05,human,1
2025-02-09 13:52:05,human,1
2025-02-09 13:52:05,human,1
2025-02-09 13:52:05,human,1
2025-02-09 13:52:06,human,1
2025-02-09 13:52:06,human,1
2025-02-09 13:52:06,human,1
2025-02-09 13:52:06,human,1
2025-02-09 13:52:07,human,1
2025-02-09 13:52:07,human,1
2025-02-09 13:52:07,human,1
2025-02-09 13:52:07,human,1
2025-02-09 13:52:08,human,1
2025-02-09 13:52:08,human,1
2025-02-09 13:52:08,human,1
2025-02-09 13:52:08,human,1
2025-02-09 13:52:09,human,1
2025-02-09 13:52:09,human,1
2025-02-09 13:52:09,human,1
2025-02-09 13:52:10,human,1
2025-02-09 13:52:10,human,1
2025-02-09 13:52:10,human,1
2025-02-09 13:52:10,human,1
2025-02-09 13:52:10,human,1
2025-02-09 13:52:11,human,1
2025-02-09 13:52:11,human,1
2025-02-09 13:52:11,human,1
2025-02-09 13:52:11,human,1
2025-02-09 13:52:12,human,1
2025-02-09 13:52:12,human,1
2025-02-09 13:52:12,human,1
2025-02-09 13:52:12,human,1
2025-02-09 13:52:13,human,1
2025-02-09 13:52:13,human,1
2025-02-09 13:52:13,human,1
2025-02-09 13:52:13,human,1
2025-02-09 13:52:14,human,1
2025-02-09 13:52:14,human,1
2025-02-09 13:52:14,human,1
2025-02-09 13:52:14,human,1
2025-02-09 13:52:15,human,1
2025-02-09 13:52:15,human,1
2025-02-09 13:52:15,human,1
2025-02-09 13:52:15,human,1
2025-02-09 13:52:16,human,1
2025-02-09 13:52:16,human,1
2025-02-09 13:52:16,human,1
2025-02-09 13:52:16,human,1
2025-02-09 13:54:33,human,1,0.94
2025-02-09 13:54:34,human,1,0.82
2025-02-09 13:54:34,human,1,0.82
2025-02-09 13:54:34,human,1,0.78
2025-02-09 13:54:35,human,1,0.77
2025-02-09 13:54:35,human,1,0.76
2025-02-09 13:54:35,human,1,0.79
2025-02-09 13:54:35,human,1,0.70
2025-02-09 13:54:36,human,1,0.68
2025-02-09 13:54:36,human,1,0.62
2025-02-09 13:54:36,human,1,0.67
2025-02-09 13:54:37,human,1,0.72
2025-02-09 13:54:37,human,1,0.75
2025-02-09 13:54:37,human,1,0.49
2025-02-09 13:54:37,human,1,0.52
2025-02-09 13:54:38,human,1,0.70
2025-02-09 13:54:38,human,1,0.88
2025-02-09 13:54:38,human,1,0.85
2025-02-09 13:54:38,human,1,0.85
2025-02-09 13:54:39,human,1,0.85
2025-02-09 13:54:39,human,1,0.87
2025-02-09 13:54:39,human,1,0.86
2025-02-09 13:54:40,human,1,0.84
2025-02-09 13:54:40,human,1,0.91
2025-02-09 13:54:40,human,1,0.89
2025-02-09 13:54:40,human,1,0.91
2025-02-09 13:54:41,human,1,0.92
2025-02-09 13:54:41,human,1,0.92
2025-02-09 13:54:41,human,1,0.91
2025-02-09 13:54:41,human,1,0.91
2025-02-09 13:54:42,human,1,0.89
2025-02-09 13:54:42,human,1,0.84
2025-02-09 13:54:42,human,1,0.61
2025-02-09 13:54:43,human,1,0.36
2025-02-09 13:54:45,dog,1,0.48
2025-02-09 13:54:45,human,1,0.36
2025-02-09 13:54:45,human,1,0.45
2025-02-09 13:54:45,human,2,0.41
2025-02-09 13:54:46,human,1,0.73
2025-02-09 13:54:46,human,1,0.59
2025-02-09 13:54:46,human,2,0.48
2025-02-09 13:54:46,human,1,0.53
2025-02-09 13:54:46,human,1,0.56
2025-02-09 13:54:46,human,2,0.55
2025-02-09 13:54:47,human,1,0.53
2025-02-09 13:54:47,human,1,0.51
2025-02-09 13:54:47,human,1,0.35
2025-02-09 13:54:47,human,2,0.33
2025-02-09 13:54:48,human,1,0.51
2025-02-09 13:54:49,human,1,0.40
2025-02-09 13:54:50,human,1,0.88
2025-02-09 13:54:50,human,2,0.40
2025-02-09 13:54:51,human,1,0.73
2025-02-09 13:54:51,human,2,0.69
2025-02-09 13:54:51,human,1,0.79
2025-02-09 13:54:51,human,2,0.78
2025-02-09 13:54:51,human,1,0.51
2025-02-09 13:54:51,human,2,0.49
2025-02-09 13:54:51,human,3,0.31
2025-02-09 13:54:52,human,1,0.51
2025-02-09 13:54:52,human,1,0.67
2025-02-09 13:54:52,human,1,0.69
2025-02-09 13:54:52,bird,1,0.43
2025-02-09 13:54:52,human,2,0.41
2025-02-09 13:54:52,human,1,0.87
2025-02-09 13:54:53,human,1,0.89
2025-02-09 13:54:53,human,1,0.88
2025-02-09 13:54:53,human,1,0.69
2025-02-09 13:54:53,human,1,0.91
2025-02-09 13:54:54,human,1,0.91
2025-02-09 13:54:54,human,1,0.88
2025-02-09 13:54:54,human,1,0.88
2025-02-09 13:54:54,human,1,0.90
2025-02-09 13:54:55,human,1,0.86
2025-02-09 13:54:55,cow,1,0.30
2025-02-09 13:54:55,human,1,0.84
2025-02-09 13:54:55,cow,1,0.31
2025-02-09 13:54:55,human,1,0.90
2025-02-09 13:54:56,human,1,0.90
2025-02-09 13:54:56,human,1,0.89
2025-02-09 13:54:56,human,1,0.89
2025-02-09 13:54:56,human,1,0.87
2025-02-09 13:54:57,human,1,0.87
2025-02-09 13:54:57,human,1,0.85
2025-02-09 13:54:57,human,1,0.85
2025-02-09 13:54:57,human,1,0.86
2025-02-09 13:54:58,human,1,0.87
2025-02-09 13:54:58,human,1,0.89
2025-02-09 13:54:58,human,1,0.90
2025-02-09 13:54:59,human,1,0.88
2025-02-09 13:54:59,human,1,0.90
2025-02-09 13:54:59,human,1,0.87
2025-02-09 13:55:00,human,1,0.89
2025-02-09 13:55:00,human,1,0.88
2025-02-09 13:55:00,cow,1,0.32
2025-02-09 13:55:00,human,1,0.89
2025-02-09 13:55:00,human,1,0.90
2025-02-09 13:55:01,human,1,0.90
2025-02-09 13:55:01,human,1,0.87
2025-02-09 13:55:01,cow,1,0.39
2025-02-09 13:55:01,human,1,0.89
2025-02-09 13:55:02,human,1,0.88
2025-02-09 13:55:02,human,1,0.88
2025-02-09 13:55:02,human,1,0.87
2025-02-09 13:55:02,human,1,0.86
2025-02-09 13:55:03,human,1,0.86
2025-02-09 13:55:03,human,1,0.88
2025-02-09 13:55:03,human,1,0.87
2025-02-09 13:55:04,human,1,0.88
2025-02-09 13:55:04,human,1,0.87
2025-02-09 13:55:04,human,1,0.83
2025-02-09 13:55:04,elephant,1,0.33
2025-02-09 13:55:05,human,1,0.90
2025-02-09 13:55:05,human,1,0.83
2025-02-09 13:55:05,human,1,0.87
2025-02-09 13:55:06,human,1,0.89
2025-02-09 13:55:06,human,1,0.89
2025-02-09 13:55:06,human,1,0.86
2025-02-09 13:55:06,human,1,0.87
2025-02-09 13:55:07,human,1,0.90
2025-02-09 13:55:07,human,1,0.87
2025-02-09 13:55:07,human,1,0.86
2025-02-09 13:55:08,human,1,0.84
2025-02-09 13:55:08,human,1,0.90
2025-02-09 13:55:08,human,1,0.87
2025-02-09 13:55:08,human,1,0.90
2025-02-09 13:55:09,human,1,0.92
2025-02-09 13:55:09,human,1,0.91
2025-02-09 13:55:09,human,1,0.88
2025-02-09 13:55:09,human,1,0.91
2025-02-09 13:55:10,human,1,0.92
2025-02-09 13:55:10,human,1,0.91
2025-02-09 13:55:10,human,1,0.92
2025-02-09 13:55:10,human,1,0.90
2025-02-09 13:55:11,human,1,0.89
2025-02-09 13:55:11,human,1,0.89
2025-02-09 13:57:13,human,1,0.91
2025-02-09 13:57:14,human,1,0.89
2025-02-09 13:57:14,human,1,0.91
2025-02-09 13:57:14,human,1,0.91
2025-02-09 13:57:14,human,1,0.91
2025-02-09 13:57:15,human,1,0.87
2025-02-09 13:57:15,human,1,0.90
2025-02-09 13:57:15,human,1,0.90
2025-02-09 13:57:15,human,1,0.88
2025-02-09 13:57:16,human,1,0.83
2025-02-09 13:57:16,human,1,0.86
2025-02-09 13:57:16,human,1,0.64
2025-02-09 13:57:16,human,1,0.39
2025-02-09 13:57:17,human,1,0.44
2025-02-09 13:57:17,human,1,0.61
2025-02-09 13:57:17,human,1,0.80
2025-02-09 13:57:18,human,1,0.81
2025-02-09 13:57:18,human,1,0.65
2025-02-09 13:57:18,human,1,0.73
2025-02-09 13:57:18,human,1,0.69
2025-02-09 13:57:19,human,1,0.53
2025-02-09 13:57:19,human,1,0.53
2025-02-09 13:57:19,human,1,0.66
2025-02-09 13:57:19,human,1,0.69
2025-02-09 13:57:20,human,1,0.51
2025-02-09 13:57:20,human,1,0.66
2025-02-09 13:57:20,human,1,0.68
2025-02-09 13:57:20,human,1,0.67
2025-02-09 13:57:21,human,1,0.60
2025-02-09 13:57:21,human,1,0.67
2025-02-09 13:57:21,human,1,0.69
2025-02-09 13:57:21,human,1,0.67
2025-02-09 13:57:22,human,1,0.63
2025-02-09 13:57:22,human,1,0.69
2025-02-09 13:57:22,human,1,0.67
2025-02-09 13:57:22,human,1,0.71
2025-02-09 13:57:23,human,1,0.67
2025-02-09 13:57:23,human,1,0.67
2025-02-09 13:57:23,human,1,0.68
2025-02-09 13:57:23,human,1,0.71
2025-02-09 13:57:24,human,1,0.68
2025-02-09 13:57:25,human,1,0.72
2025-02-09 13:57:25,human,1,0.31
2025-02-09 13:57:25,human,1,0.31
2025-02-09 13:57:26,human,1,0.34
2025-02-09 13:57:26,human,1,0.57
2025-02-09 13:57:26,human,1,0.59
2025-02-09 13:57:26,human,1,0.57
2025-02-09 13:57:27,human,1,0.55
2025-02-09 13:57:27,human,1,0.64
2025-02-09 13:57:27,human,1,0.61
2025-02-09 13:57:27,human,1,0.67
2025-02-09 13:57:28,human,1,0.66
2025-02-09 13:57:28,human,1,0.71
2025-02-09 13:57:28,human,1,0.71
2025-02-09 13:57:29,human,1,0.66
2025-02-09 13:57:29,human,1,0.68
2025-02-09 13:57:29,human,1,0.69
2025-02-09 13:57:29,human,1,0.68
2025-02-09 13:57:30,human,1,0.75
2025-02-09 13:58:30,dog,1,0.48
2025-02-09 13:58:30,human,1,0.42
2025-02-09 13:58:31,cat,1,0.51
2025-02-09 13:58:31,cat,2,0.39
2025-02-09 13:58:31,cat,1,0.84
2025-02-09 13:58:32,human,1,0.59
2025-02-09 13:58:32,human,1,0.73
2025-02-09 13:58:32,human,2,0.46
2025-02-09 13:58:33,human,1,0.35
2025-02-09 13:58:37,human,1,0.34
2025-02-09 13:58:41,human,1,0.40
2025-02-09 13:58:41,dog,1,0.32
2025-02-09 13:58:42,human,1,0.72
2025-02-09 13:58:43,human,1,0.63
2025-02-09 13:58:43,human,1,0.30
2025-02-09 13:58:43,human,1,0.86
2025-02-09 13:58:44,human,1,0.71
2025-02-09 13:58:44,human,1,0.93
2025-02-09 13:58:44,human,1,0.93
2025-02-09 13:58:44,human,1,0.77
2025-02-09 13:58:45,human,1,0.79
2025-02-09 13:58:45,human,1,0.71
2025-02-09 14:00:09,cat,1,0.84
2025-02-09 14:00:09,giraffe,1,0.50
2025-02-09 14:00:09,giraffe,1,0.42
2025-02-09 14:00:09,bobcat,1,0.42
2025-02-09 14:00:10,cat,1,0.58
2025-02-09 14:00:10,cat,1,0.64
2025-02-09 14:00:10,bobcat,1,0.32
2025-02-09 14:00:10,tiger,1,0.53
2025-02-09 14:00:11,bear,1,0.44
2025-02-09 14:00:13,cat,1,0.57
2025-02-09 14:00:15,cow,1,0.36
2025-02-09 14:00:15,cat,1,0.51
2025-02-09 14:00:18,tiger,1,0.69
2025-02-09 14:00:18,tiger,2,0.39
2025-02-09 14:00:18,cat,1,0.48
2025-02-09 14:00:19,tiger,1,0.88
2025-02-09 14:00:19,tiger,1,0.73
2025-02-09 14:00:19,tiger,1,0.89
2025-02-09 14:00:20,tiger,1,0.84
2025-02-09 14:00:20,tiger,1,0.79
2025-02-09 14:00:20,tiger,1,0.86
2025-02-09 14:00:20,tiger,1,0.89
2025-02-09 14:00:21,tiger,1,0.90
2025-02-09 14:00:21,tiger,1,0.70
2025-02-09 14:00:21,tiger,1,0.40
2025-02-09 14:00:21,tiger,1,0.57
2025-02-09 14:00:22,tiger,1,0.87
2025-02-09 14:00:22,tiger,2,0.83
2025-02-09 14:00:22,tiger,1,0.86
2025-02-09 14:00:22,tiger,2,0.79
2025-02-09 14:00:22,tiger,1,0.89
2025-02-09 14:00:22,tiger,2,0.81
2025-02-09 14:00:22,tiger,1,0.90
2025-02-09 14:00:22,tiger,2,0.76
2025-02-09 14:00:23,tiger,1,0.89
2025-02-09 14:00:23,tiger,2,0.57
2025-02-09 14:00:23,tiger,1,0.89
2025-02-09 14:00:23,tiger,2,0.62
2025-02-09 14:00:23,tiger,1,0.88
2025-02-09 14:00:23,tiger,2,0.61
2025-02-09 14:00:23,tiger,1,0.88
2025-02-09 14:00:23,tiger,2,0.64
2025-02-09 14:00:23,tiger,1,0.85
2025-02-09 14:00:23,tiger,2,0.74
2025-02-09 14:00:23,tiger,3,0.34
2025-02-09 14:00:24,tiger,1,0.86
2025-02-09 14:00:24,tiger,2,0.67
2025-02-09 14:00:24,tiger,1,0.88
2025-02-09 14:00:24,tiger,2,0.85
2025-02-09 14:00:24,tiger,1,0.87
2025-02-09 14:00:24,tiger,2,0.55
2025-02-09 14:00:24,tiger,1,0.86
2025-02-09 14:00:24,tiger,2,0.84
2025-02-09 14:00:25,tiger,1,0.86
2025-02-09 14:00:25,tiger,2,0.79
2025-02-09 14:00:25,tiger,1,0.86
2025-02-09 14:00:25,tiger,2,0.84
2025-02-09 14:00:25,tiger,1,0.84
2025-02-09 14:00:25,tiger,2,0.83
2025-02-09 14:00:25,tiger,1,0.86
2025-02-09 14:00:25,tiger,2,0.86
2025-02-09 14:00:26,tiger,1,0.87
2025-02-09 14:00:26,tiger,2,0.75
2025-02-09 14:00:26,tiger,1,0.89
2025-02-09 14:00:26,tiger,2,0.80
2025-02-09 14:00:26,tiger,1,0.86
2025-02-09 14:00:26,tiger,2,0.76
2025-02-09 14:00:26,tiger,1,0.89
2025-02-09 14:00:26,tiger,2,0.76
2025-02-09 14:00:27,tiger,1,0.87
2025-02-09 14:00:27,tiger,2,0.76
2025-02-09 14:00:27,tiger,1,0.84
2025-02-09 14:00:27,tiger,2,0.74
2025-02-09 14:00:27,tiger,1,0.83
2025-02-09 14:00:27,tiger,2,0.71
2025-02-09 14:00:27,tiger,1,0.86
2025-02-09 14:00:27,tiger,2,0.74
2025-02-09 14:00:28,tiger,1,0.83
